handle,tweet,if_tsunami,datetime,day,month,year,time
thejakartaglobe,Millions of Small Asian Farmers Miss Out on Seeds Resilient to Climate Change: Study http://jglo.be/kfBz pic.twitter.com/gRd8E7VFl3,False,2018-11-14 09:03:00,14,Nov,2018,9:03 AM
thejakartaglobe,North Korea Keeps Undeclared Missile Bases Up and Running: US Think Tank http://jglo.be/kfBu pic.twitter.com/wndSckfQko,False,2018-11-14 07:03:00,14,Nov,2018,7:03 AM
thejakartaglobe,"Arahmaiani Feisal, who will soon have her solo exhibition at @MuseumMACAN, is one of #SoutheastAsia's #performanceart pioneers. She's known for her powerful and provocative commentaries on social and political issues. #JGwomenwednesdays #contemporaryartistpic.twitter.com/kjcmct5urB",False,2018-11-14 06:23:00,14,Nov,2018,6:23 AM
thejakartaglobe,"Signed, Sealed and Delivered http://jglo.be/kfCx pic.twitter.com/4OH0Pq74XF",False,2018-11-14 05:51:00,14,Nov,2018,5:51 AM
thejakartaglobe,Singapore Central Bank Chief Warns of Risks to Data Localization Measures http://jglo.be/kfBD pic.twitter.com/mtNVmPwgKN,False,2018-11-14 05:02:00,14,Nov,2018,5:02 AM
thejakartaglobe,"Indonesian #fashion designers are taking their inspirations from the latest #trend, #AI. #artificialintelligence. http://jglo.be/kfDH pic.twitter.com/u8I09mAJvm",False,2018-11-14 04:25:00,14,Nov,2018,4:25 AM
thejakartaglobe,"US-based Juul Labs is exploring selling its compact #vaping devices in Asia and has sounded out government officials in #Indonesia, one of the world's most smoker-friendly countries. http://jglo.be/kfDU pic.twitter.com/1DCNAOSHnE",False,2018-11-14 04:22:00,14,Nov,2018,4:22 AM
thejakartaglobe,Trials and Tribulations http://jglo.be/kfCt pic.twitter.com/NhOzNpXgah,False,2018-11-14 03:37:00,14,Nov,2018,3:37 AM
thejakartaglobe,Homes for Fishermen http://jglo.be/kfCq pic.twitter.com/NJpxWJwfcz,False,2018-11-14 03:06:00,14,Nov,2018,3:06 AM
thejakartaglobe,Warnings of a 'Domino Effect' of Protectionism as Asian Leaders Meet http://jglo.be/kfEj pic.twitter.com/UF0k0fPXQC,False,2018-11-13 18:10:00,13,Nov,2018,6:10 PM
thejakartaglobe,Myanmar's Neighbors to Call for 'Accountability' in Rakhine Crisis: Draft Statement http://jglo.be/kfEm pic.twitter.com/joBnoqYefg,False,2018-11-13 17:16:00,13,Nov,2018,5:16 PM
thejakartaglobe,Singapore PM Lee Hints at Early Election Next Year http://jglo.be/kfBq pic.twitter.com/NtoBjBsJ2m,False,2018-11-13 12:00:00,13,Nov,2018,12:00 PM
thejakartaglobe,WHO Uncovers Big National Variations in Antibiotics Consumption http://jglo.be/kfBm pic.twitter.com/4DCwsu4Mhx,False,2018-11-13 08:59:00,13,Nov,2018,8:59 AM
thejakartaglobe,Saudi Ambassador Says Can't Shed Light on Last Month's Execution of Indonesian Maid http://jglo.be/kfDj pic.twitter.com/by7AWXluFK,False,2018-11-13 08:37:00,13,Nov,2018,8:37 AM
thejakartaglobe,Indonesia's Biggest Cement Maker Snaps Up LafargeHolcim Unit to Bolster Market Lead http://jglo.be/kfDB pic.twitter.com/VqREDGkL78,False,2018-11-13 07:56:00,13,Nov,2018,7:56 AM
thejakartaglobe,Investigators Say Situation Facing Crew of Doomed Lion Air Jet Not in Flight Manual http://jglo.be/kfDw pic.twitter.com/ohTEZW15Wi,False,2018-11-13 07:48:00,13,Nov,2018,7:48 AM
